"date","state","si"
2020-04-16,Краснодарский край,2.726666666666666
2020-04-16,Орловская область,2.7
2020-04-16,Тверская область,2.5999999999999996
2020-04-16,Амурская область,1.5333333333333332
2020-04-16,Республика Тыва,1.8
2020-04-16,Нижегородская область,2.7874999999999996
2020-04-16,Иркутская область,2.4166666666666665
2020-04-16,Республика Бурятия,2.8
2020-04-16,Вологодская область,2.7
2020-04-16,Еврейская автономная область,2.2
2020-04-16,Волгоградская область,2.55
2020-04-16,Республика Марий Эл,2.6500000000000004
2020-04-16,Республика Алтай,1.5
2020-04-16,Магаданская область,1.8
2020-04-16,Мурманская область,3.266666666666667
2020-04-16,Республика Саха (Якутия),2.85
2020-04-16,Пермский край,3
2020-04-16,Тульская область,2.8000000000000003
2020-04-16,Кемеровская область (Кузбасс),2.1555555555555554
2020-04-16,Пензенская область,2.8666666666666667
2020-04-16,Кировская область,2.7
2020-04-16,Карачаево-Черкесская Республика,2.5
2020-04-16,Камчатский край,2.3
2020-04-16,Ульяновская область,2.6
2020-04-16,Ростовская область,2.8000000000000003
2020-04-16,Челябинская область,2.6
2020-04-16,Свердловская область,2.6
2020-04-16,Тамбовская область,2.5
2020-04-16,Саратовская область,2.7199999999999998
2020-04-16,Новгородская область,2.7
2020-04-16,Рязанская область,2.5
2020-04-16,Тюменская область,2.6333333333333333
2020-04-16,Республика Карелия,3
2020-04-16,Чувашская Республика,2.85
2020-04-16,Самарская область,2.483333333333333
2020-04-16,Республика Хакасия,2.25
2020-04-16,Москва,3.354545454545455
2020-04-16,Республика Татарстан,2.8333333333333335
2020-04-16,Новосибирская область,2.2
2020-04-16,Ямало-Ненецкий автономный округ,2.85
2020-04-16,Брянская область,2.9
2020-04-16,Санкт-Петербург и Ленинградская область,2.7923076923076926
2020-04-16,Республика Башкортостан,2.9416666666666664
2020-04-16,Астраханская область,3
2020-04-16,Забайкальский край,2.7
2020-04-17,Ярославская область,2.65
2020-04-17,Кемеровская область (Кузбасс),2.0555555555555554
2020-04-17,Республика Адыгея,2.9
2020-04-17,Ивановская область,2.733333333333333
2020-04-17,Костромская область,2.8
2020-04-17,Ханты-Мансийский автономный округ - Югра,2.466666666666667
2020-04-17,Приморский край,1.8800000000000001
2020-04-17,Республика Калмыкия,3.1
2020-04-17,Калужская область,2.6
2020-04-17,Красноярский край,2.625
2020-04-17,Республика Ингушетия,2.7
2020-04-17,Чеченская Республика,3.1500000000000004
2020-04-17,Воронежская область,2.725
2020-04-17,Удмуртская Республика,2.6
2020-04-17,Республика Саха (Якутия),2.85
2020-04-17,Архангельская область,2.766666666666667
2020-04-17,Республика Крым,3.283333333333333
2020-04-17,Омская область,2.4
2020-04-17,Сахалинская область,1.7
2020-04-17,Оренбургская область,2.625
2020-04-17,Псковская область,2.4
2020-04-17,Курская область,2.9000000000000004
2020-04-17,Алтайский край,2.25
2020-04-17,Республика Мордовия,2.6
2020-04-17,Краснодарский край,2.6866666666666665
2020-04-17,Орловская область,2.6
2020-04-17,Белгородская область,2.3333333333333335
2020-04-17,Тверская область,2.55
2020-04-17,Республика Дагестан,2.8333333333333335
2020-04-17,Курганская область,2.35
2020-04-17,Смоленская область,2.6333333333333333
2020-04-17,Владимирская область,2.7600000000000002
2020-04-17,Томская область,2.35
2020-04-17,Липецкая область,3.05
2020-04-17,Хабаровский край,2.05
2020-04-17,Республика Коми,3.1
2020-04-17,Ставропольский край,2.6222222222222227
2020-04-17,Нижегородская область,2.725
2020-04-17,Республика Бурятия,2.7
2020-04-17,Ямало-Ненецкий автономный округ,2.85
2020-04-17,Кабардино-Балкарская Республика,2.6
2020-04-17,Москва,3.265909090909091
2020-04-17,Иркутская область,2.433333333333333
2020-04-17,Вологодская область,2.75
2020-04-17,Республика Тыва,1.8
2020-04-17,Республика Северная Осетия — Алания,2.4
